asset_id,asset_type,asset_name,state,district,city_or_village,latitude,longitude,crs,road_class,road_width_m,building_type,building_area_m2,building_height_m,floors,bridge_length_m,railway_flag,school_flag,hospital_flag,government_flag,criticality_level,population_exposed,river_distance_m,floodplain_flag,asset_geometry_wkt,data_source,data_status
IN-ASSET-0595,Government Facility,Government Facility Asset 0595,Karnataka,Bengaluru,Bengaluru,12.983411,77.561929,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,674,7547.8,0,POINT (77.561929 12.983411),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0596,Road,Road Asset 0596,Karnataka,Mysuru,Mysuru,12.322637,76.622855,EPSG:4326,Local Road,11.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,490,2388.2,0,POINT (76.622855 12.322637),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0597,Building,Building Asset 0597,Tamil Nadu,Chennai,Chennai,13.065324,80.278999,EPSG:4326,Local Road,0.0,Institutional,128.8,40.1,13,0.0,0,0,0,0,Low,1289,210.5,1,POINT (80.278999 13.065324),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0598,Bridge,Bridge Asset 0598,Tamil Nadu,Coimbatore,Coimbatore,10.997987,76.970412,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,36.2,0,0,0,0,Very High,386,1445.1,1,POINT (76.970412 10.997987),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0599,Railway,Railway Asset 0599,Kerala,Kochi,Kochi,9.900683,76.27138,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,329,396.7,1,POINT (76.271380 9.900683),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0600,School,School Asset 0600,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.515298,76.929152,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,952,7594.3,0,POINT (76.929152 8.515298),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0601,Hospital,Hospital Asset 0601,Andhra Pradesh,Vijayawada,Vijayawada,16.51344,80.65163,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1265,6690.5,0,POINT (80.651630 16.513440),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0602,Government Facility,Government Facility Asset 0602,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.688883,83.189964,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,792,2957.7,0,POINT (83.189964 17.688883),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0603,Road,Road Asset 0603,Madhya Pradesh,Bhopal,Bhopal,23.284546,77.403706,EPSG:4326,Local Road,4.4,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,130,4525.7,0,POINT (77.403706 23.284546),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0604,Building,Building Asset 0604,Jammu and Kashmir,Srinagar,Srinagar,34.075957,74.805236,EPSG:4326,Major District Road,0.0,Public,989.4,6.6,2,0.0,0,0,0,0,Low,360,2633.7,0,POINT (74.805236 34.075957),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0605,Bridge,Bridge Asset 0605,Himachal Pradesh,Shimla,Shimla,31.119673,77.153152,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,231.6,0,0,0,0,Very High,32,711.8,1,POINT (77.153152 31.119673),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0606,Railway,Railway Asset 0606,Uttarakhand,Dehradun,Dehradun,30.315617,78.060524,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,24,2884.1,0,POINT (78.060524 30.315617),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0607,School,School Asset 0607,Bihar,Gaya,Gaya,24.822184,84.981998,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,706,6502.7,0,POINT (84.981998 24.822184),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0608,Hospital,Hospital Asset 0608,Uttar Pradesh,Agra,Agra,27.194823,78.004731,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1207,251.9,1,POINT (78.004731 27.194823),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0609,Government Facility,Government Facility Asset 0609,Delhi,Delhi,Delhi,28.602035,77.174832,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,182,654.5,1,POINT (77.174832 28.602035),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0610,Road,Road Asset 0610,Maharashtra,Mumbai,Mumbai,19.102758,72.910646,EPSG:4326,Local Road,15.4,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,214,6030.2,0,POINT (72.910646 19.102758),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0611,Building,Building Asset 0611,Maharashtra,Pune,Pune,18.520689,73.854018,EPSG:4326,Other District Road,0.0,Residential,1172.2,28.5,10,0.0,0,0,0,0,Low,1594,6842.0,0,POINT (73.854018 18.520689),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0612,Bridge,Bridge Asset 0612,Maharashtra,Nagpur,Nagpur,21.162442,79.114348,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,66.2,0,0,0,0,Very High,556,2346.6,0,POINT (79.114348 21.162442),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0613,Railway,Railway Asset 0613,Gujarat,Ahmedabad,Ahmedabad,23.023644,72.570545,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,626,4571.7,0,POINT (72.570545 23.023644),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0614,School,School Asset 0614,Gujarat,Surat,Surat,21.170543,72.832441,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1235,3006.1,0,POINT (72.832441 21.170543),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0615,Hospital,Hospital Asset 0615,Rajasthan,Jaipur,Jaipur,26.907022,75.803843,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,996,372.0,1,POINT (75.803843 26.907022),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0616,Government Facility,Government Facility Asset 0616,Uttar Pradesh,Lucknow,Lucknow,26.84374,80.975919,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,615,7891.9,0,POINT (80.975919 26.843740),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0617,Road,Road Asset 0617,Uttar Pradesh,Varanasi,Varanasi,25.346618,83.00425,EPSG:4326,Major District Road,4.4,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,312,5674.2,0,POINT (83.004250 25.346618),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0618,Building,Building Asset 0618,Bihar,Patna,Patna,25.605816,85.135074,EPSG:4326,National Highway,0.0,Institutional,1322.7,30.4,10,0.0,0,0,0,0,Low,1898,564.6,1,POINT (85.135074 25.605816),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0619,Bridge,Bridge Asset 0619,West Bengal,Kolkata,Kolkata,22.572241,88.346519,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,597.1,0,0,0,0,Very High,660,5970.1,0,POINT (88.346519 22.572241),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0620,Railway,Railway Asset 0620,Assam,Guwahati,Guwahati,26.121491,91.708267,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,129,3222.8,0,POINT (91.708267 26.121491),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0621,School,School Asset 0621,Odisha,Bhubaneswar,Bhubaneswar,20.307445,85.794136,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2151,4923.2,0,POINT (85.794136 20.307445),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0622,Hospital,Hospital Asset 0622,Jharkhand,Ranchi,Ranchi,23.345931,85.342521,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,2090,3781.1,0,POINT (85.342521 23.345931),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0623,Government Facility,Government Facility Asset 0623,Madhya Pradesh,Bhopal,Bhopal,23.286763,77.435939,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,465,3212.4,0,POINT (77.435939 23.286763),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0624,Road,Road Asset 0624,Madhya Pradesh,Indore,Indore,22.75054,75.840271,EPSG:4326,State Highway,12.2,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,125,4786.9,0,POINT (75.840271 22.750540),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0625,Building,Building Asset 0625,Chhattisgarh,Raipur,Raipur,21.26312,81.601123,EPSG:4326,State Highway,0.0,Institutional,1899.1,24.4,8,0.0,0,0,0,0,Low,48,5563.5,0,POINT (81.601123 21.263120),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0626,Bridge,Bridge Asset 0626,Telangana,Hyderabad,Hyderabad,17.368171,78.456271,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,335.1,0,0,0,0,Very High,206,2932.1,0,POINT (78.456271 17.368171),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0627,Railway,Railway Asset 0627,Karnataka,Bengaluru,Bengaluru,12.958088,77.606901,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,79,6668.4,0,POINT (77.606901 12.958088),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0628,School,School Asset 0628,Karnataka,Mysuru,Mysuru,12.314159,76.667495,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2443,1303.9,1,POINT (76.667495 12.314159),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0629,Hospital,Hospital Asset 0629,Tamil Nadu,Chennai,Chennai,13.09025,80.285293,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1494,213.8,1,POINT (80.285293 13.090250),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0630,Government Facility,Government Facility Asset 0630,Tamil Nadu,Coimbatore,Coimbatore,11.04211,76.975272,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,257,5820.1,0,POINT (76.975272 11.042110),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0631,Road,Road Asset 0631,Kerala,Kochi,Kochi,9.940009,76.23317,EPSG:4326,Other District Road,19.7,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,389,3658.3,0,POINT (76.233170 9.940009),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0632,Building,Building Asset 0632,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.545626,76.920228,EPSG:4326,Major District Road,0.0,Residential,1371.7,43.1,14,0.0,0,0,0,0,Low,1165,2334.0,0,POINT (76.920228 8.545626),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0633,Bridge,Bridge Asset 0633,Andhra Pradesh,Vijayawada,Vijayawada,16.471239,80.650536,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,578.1,0,0,0,0,Very High,393,7133.4,0,POINT (80.650536 16.471239),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0634,Railway,Railway Asset 0634,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.686637,83.252044,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,376,1349.4,1,POINT (83.252044 17.686637),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0635,School,School Asset 0635,Madhya Pradesh,Bhopal,Bhopal,23.261789,77.439289,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1363,6677.0,0,POINT (77.439289 23.261789),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0636,Hospital,Hospital Asset 0636,Jammu and Kashmir,Srinagar,Srinagar,34.11808,74.799023,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,2401,3164.6,0,POINT (74.799023 34.118080),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0637,Government Facility,Government Facility Asset 0637,Himachal Pradesh,Shimla,Shimla,31.091886,77.202591,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,279,1928.8,0,POINT (77.202591 31.091886),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0638,Road,Road Asset 0638,Uttarakhand,Dehradun,Dehradun,30.322239,78.034625,EPSG:4326,Major District Road,7.5,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,747,7886.8,0,POINT (78.034625 30.322239),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0639,Building,Building Asset 0639,Bihar,Gaya,Gaya,24.798014,85.023059,EPSG:4326,Local Road,0.0,Residential,2705.0,17.5,6,0.0,0,0,0,0,Low,403,3348.8,0,POINT (85.023059 24.798014),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0640,Bridge,Bridge Asset 0640,Uttar Pradesh,Agra,Agra,27.156297,78.036561,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,65.3,0,0,0,0,Very High,172,6078.3,0,POINT (78.036561 27.156297),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0641,Railway,Railway Asset 0641,Delhi,Delhi,Delhi,28.625623,77.227291,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,131,2739.2,0,POINT (77.227291 28.625623),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0642,School,School Asset 0642,Maharashtra,Mumbai,Mumbai,19.090778,72.883393,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,632,1472.8,1,POINT (72.883393 19.090778),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0643,Hospital,Hospital Asset 0643,Maharashtra,Pune,Pune,18.492502,73.830685,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1018,7229.6,0,POINT (73.830685 18.492502),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0644,Government Facility,Government Facility Asset 0644,Maharashtra,Nagpur,Nagpur,21.119796,79.111308,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,287,574.4,1,POINT (79.111308 21.119796),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0645,Road,Road Asset 0645,Gujarat,Ahmedabad,Ahmedabad,22.994963,72.577496,EPSG:4326,Local Road,5.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,22,7413.9,0,POINT (72.577496 22.994963),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0646,Building,Building Asset 0646,Gujarat,Surat,Surat,21.13563,72.824412,EPSG:4326,National Highway,0.0,Commercial,2583.8,27.0,9,0.0,0,0,0,0,Low,1154,4462.9,0,POINT (72.824412 21.135630),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0647,Bridge,Bridge Asset 0647,Rajasthan,Jaipur,Jaipur,26.880796,75.767666,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,650.7,0,0,0,0,Very High,447,7300.3,0,POINT (75.767666 26.880796),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0648,Railway,Railway Asset 0648,Uttar Pradesh,Lucknow,Lucknow,26.834083,80.940766,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,394,6129.4,0,POINT (80.940766 26.834083),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0649,School,School Asset 0649,Uttar Pradesh,Varanasi,Varanasi,25.339747,82.974574,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1879,1403.9,1,POINT (82.974574 25.339747),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0650,Hospital,Hospital Asset 0650,Bihar,Patna,Patna,25.595184,85.110026,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,479,1811.0,0,POINT (85.110026 25.595184),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0651,Government Facility,Government Facility Asset 0651,West Bengal,Kolkata,Kolkata,22.568235,88.382044,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,742,3288.3,0,POINT (88.382044 22.568235),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0652,Road,Road Asset 0652,Assam,Guwahati,Guwahati,26.11251,91.729808,EPSG:4326,Local Road,16.4,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,592,6664.7,0,POINT (91.729808 26.112510),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0653,Building,Building Asset 0653,Odisha,Bhubaneswar,Bhubaneswar,20.279323,85.815131,EPSG:4326,Major District Road,0.0,Public,2421.6,14.0,5,0.0,0,0,0,0,Low,201,6517.8,0,POINT (85.815131 20.279323),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0654,Bridge,Bridge Asset 0654,Jharkhand,Ranchi,Ranchi,23.367218,85.329292,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,186.4,0,0,0,0,Very High,275,3966.7,0,POINT (85.329292 23.367218),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0655,Railway,Railway Asset 0655,Madhya Pradesh,Bhopal,Bhopal,23.2416,77.384625,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,394,4986.2,0,POINT (77.384625 23.241600),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0656,School,School Asset 0656,Madhya Pradesh,Indore,Indore,22.688689,75.866408,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1793,2326.0,0,POINT (75.866408 22.688689),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0657,Hospital,Hospital Asset 0657,Chhattisgarh,Raipur,Raipur,21.241429,81.60285,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,2447,2250.7,0,POINT (81.602850 21.241429),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0658,Government Facility,Government Facility Asset 0658,Telangana,Hyderabad,Hyderabad,17.381757,78.484743,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,328,5658.6,0,POINT (78.484743 17.381757),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0659,Road,Road Asset 0659,Karnataka,Bengaluru,Bengaluru,12.956399,77.604781,EPSG:4326,State Highway,11.9,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,759,1314.3,1,POINT (77.604781 12.956399),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0660,Building,Building Asset 0660,Karnataka,Mysuru,Mysuru,12.261947,76.619944,EPSG:4326,State Highway,0.0,Commercial,121.3,16.4,5,0.0,0,0,0,0,Low,90,407.5,1,POINT (76.619944 12.261947),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0661,Bridge,Bridge Asset 0661,Tamil Nadu,Chennai,Chennai,13.069859,80.302953,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,567.6,0,0,0,0,Very High,134,6674.5,0,POINT (80.302953 13.069859),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0662,Railway,Railway Asset 0662,Tamil Nadu,Coimbatore,Coimbatore,10.984845,76.964634,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,421,1471.0,1,POINT (76.964634 10.984845),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0663,School,School Asset 0663,Kerala,Kochi,Kochi,9.918531,76.281324,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1132,2861.3,0,POINT (76.281324 9.918531),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0664,Hospital,Hospital Asset 0664,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.551158,76.929816,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1085,6252.3,0,POINT (76.929816 8.551158),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0665,Government Facility,Government Facility Asset 0665,Andhra Pradesh,Vijayawada,Vijayawada,16.511007,80.617189,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,216,5013.2,0,POINT (80.617189 16.511007),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0666,Road,Road Asset 0666,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.709526,83.206379,EPSG:4326,Major District Road,5.5,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,207,5108.2,0,POINT (83.206379 17.709526),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0667,Building,Building Asset 0667,Madhya Pradesh,Bhopal,Bhopal,23.235905,77.414688,EPSG:4326,Major District Road,0.0,Public,1950.8,30.1,10,0.0,0,0,0,0,Low,27,1276.2,1,POINT (77.414688 23.235905),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0668,Bridge,Bridge Asset 0668,Jammu and Kashmir,Srinagar,Srinagar,34.098249,74.830511,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,426.6,0,0,0,0,Very High,621,7615.2,0,POINT (74.830511 34.098249),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0669,Railway,Railway Asset 0669,Himachal Pradesh,Shimla,Shimla,31.127767,77.144394,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,210,2081.9,0,POINT (77.144394 31.127767),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0670,School,School Asset 0670,Uttarakhand,Dehradun,Dehradun,30.337249,78.03802,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1820,363.8,1,POINT (78.038020 30.337249),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0671,Hospital,Hospital Asset 0671,Bihar,Gaya,Gaya,24.786898,84.992963,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,377,2477.7,0,POINT (84.992963 24.786898),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0672,Government Facility,Government Facility Asset 0672,Uttar Pradesh,Agra,Agra,27.159534,78.024843,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,196,6594.5,0,POINT (78.024843 27.159534),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0673,Road,Road Asset 0673,Delhi,Delhi,Delhi,28.638384,77.212273,EPSG:4326,State Highway,3.3,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,371,2405.4,0,POINT (77.212273 28.638384),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0674,Building,Building Asset 0674,Maharashtra,Mumbai,Mumbai,19.096502,72.851025,EPSG:4326,National Highway,0.0,Institutional,1358.5,8.9,3,0.0,0,0,0,0,Low,2213,6742.8,0,POINT (72.851025 19.096502),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0675,Bridge,Bridge Asset 0675,Maharashtra,Pune,Pune,18.500359,73.861431,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,539.9,0,0,0,0,Very High,597,3256.8,0,POINT (73.861431 18.500359),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0676,Railway,Railway Asset 0676,Maharashtra,Nagpur,Nagpur,21.172878,79.114995,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,206,6277.8,0,POINT (79.114995 21.172878),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0677,School,School Asset 0677,Gujarat,Ahmedabad,Ahmedabad,23.054495,72.554951,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1842,5220.0,0,POINT (72.554951 23.054495),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0678,Hospital,Hospital Asset 0678,Gujarat,Surat,Surat,21.156194,72.855114,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1176,7082.2,0,POINT (72.855114 21.156194),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0679,Government Facility,Government Facility Asset 0679,Rajasthan,Jaipur,Jaipur,26.938088,75.788428,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,450,999.2,1,POINT (75.788428 26.938088),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
