dam_id,dam_name,state,river_basin,river_name,nearest_city_or_district,latitude,longitude,crs,year_of_completion,seismic_zone,dam_type,dam_height_m,dam_length_m,dam_volume_content_m3,gross_storage_capacity_m3,reservoir_area_m2,effective_storage_capacity_m3,purpose,designed_spillway_capacity_m3s,dam_status,dam_geometry_wkt,data_status
IND_DAM_0595,Bisalpur - Prototype Record 595,Rajasthan,Ganga,Banas,Rajasthan,25.6838557,75.4334054,EPSG:4326,1909,IV,Masonry,73.48,1627.6,13146860.81,204355495.28,20618609.64,156187570.35,Irrigation;Hydropower,3438.55,Operational,POINT (75.4334054 25.6838557),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0596,Rana Pratap Sagar - Prototype Record 596,Rajasthan,Ganga,Chambal,Rajasthan,23.9823932,75.4071944,EPSG:4326,1999,IV,Concrete,45.27,1727.37,11270704.24,199159657.65,14376227.18,142863576.03,Flood Control,1431.2,Operational,POINT (75.4071944 23.9823932),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0597,Teesta V - Prototype Record 597,Sikkim,Ganga,Teesta,Sikkim,27.2306969,88.7076013,EPSG:4326,1931,II,Concrete,68.55,473.88,2926223.42,259055581.33,79546505.22,243999367.39,Flood Control,976.27,Operational,POINT (88.7076013 27.2306969),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0598,Mettur - Prototype Record 598,Tamil Nadu,Cauvery,Cauvery,Tamil Nadu,11.7349449,77.8485739,EPSG:4326,1944,II,Masonry/Concrete,84.91,549.04,7127948.51,441348564.66,198398376.74,348114315.19,Hydropower,3066.33,Under Construction,POINT (77.8485739 11.7349449),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0599,Bhavanisagar - Prototype Record 599,Tamil Nadu,Other,Bhavani,Tamil Nadu,11.4182583,77.0530349,EPSG:4326,1972,V,Earthfill/Concrete,67.03,1604.98,9332184.48,64733546.67,5585165.56,46843504.39,Irrigation;Hydropower,1355.27,Operational,POINT (77.0530349 11.4182583),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0600,Sathanur - Prototype Record 600,Tamil Nadu,East Coast,Thenpennai,Tamil Nadu,12.2823122,78.9226756,EPSG:4326,2013,III,Concrete,55.06,547.79,2603918.18,686226244.09,137602042.96,447529339.3,Hydropower,3918.61,Under Construction,POINT (78.9226756 12.2823122),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0601,Srisailam Left Bank - Prototype Record 601,Telangana,Krishna,Krishna,Telangana,16.0367751,78.9869815,EPSG:4326,2007,IV,Concrete,50.54,686.5,5564132.5,1439036040.25,252613129.1,1319687326.68,Multipurpose,3463.14,Under Construction,POINT (78.9869815 16.0367751),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0602,Singur - Prototype Record 602,Telangana,Godavari,Manjira,Telangana,17.7188247,77.9769851,EPSG:4326,1932,IV,Earthfill,32.07,2064.64,5245087.97,295018986.45,46750234.75,276907932.3,Multipurpose,2256.7,Operational,POINT (77.9769851 17.7188247),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0603,Dumbur - Prototype Record 603,Tripura,Ganga,Gomati,Tripura,23.7007384,91.8268907,EPSG:4326,1911,V,Earthfill,38.46,612.43,3852308.38,26452691.6,5337556.83,20067244.23,Drinking Water,1349.92,Operational,POINT (91.8268907 23.7007384),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0604,Rihand - Prototype Record 604,Uttar Pradesh,Ganga,Rihand,Uttar Pradesh,24.1869536,83.0552703,EPSG:4326,1987,IV,Concrete/Earthfill,59.31,1477.5,6439768.26,495643338.34,97550715.38,413473313.1,Hydropower,2414.43,Under Construction,POINT (83.0552703 24.1869536),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0605,Tehri - Prototype Record 605,Uttarakhand,Ganga,Bhagirathi,Uttarakhand,30.3378658,78.4941574,EPSG:4326,1914,V,Earthfill/Rockfill,93.63,1667.65,20442597.17,103043195.92,11828469.14,80792580.78,Irrigation;Hydropower,825.16,Under Construction,POINT (78.4941574 30.3378658),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0606,Ramganga - Prototype Record 606,Uttarakhand,Ganga,Ramganga,Uttarakhand,29.5467008,78.6754941,EPSG:4326,1904,V,Concrete,45.15,2713.8,8559849.5,68740813.32,6487279.81,58693840.43,Multipurpose,2003.13,Under Construction,POINT (78.6754941 29.5467008),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0607,Farakka - Prototype Record 607,West Bengal,Ganga,Ganga,West Bengal,24.7948267,87.7970844,EPSG:4326,2013,V,Barrages,5.0,1314.09,808077.98,52691929.11,4745100.43,39612008.17,Flood Control,1364.04,Under Construction,POINT (87.7970844 24.7948267),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0608,Kangsabati - Prototype Record 608,West Bengal,Ganga,Kangsabati,West Bengal,22.95585,87.3026295,EPSG:4326,1977,IV,Earthfill,20.75,1237.86,1674255.79,183797500.48,40080387.16,130075979.54,Irrigation;Hydropower,2536.34,Operational,POINT (87.3026295 22.9558500),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0609,Salal - Prototype Record 609,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.1156834,74.7298838,EPSG:4326,2008,V,Concrete,60.18,1446.89,12353096.79,374317314.18,30439125.67,275756676.52,Hydropower,5386.9,Under Construction,POINT (74.7298838 33.1156834),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0610,Baglihar - Prototype Record 610,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.2727919,75.3218684,EPSG:4326,1954,V,Concrete,58.23,354.65,2634592.64,112727309.86,24465584.02,93726294.62,Drinking Water,2938.14,Under Construction,POINT (75.3218684 33.2727919),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0611,Nimoo Bazgo - Prototype Record 611,Ladakh,Indus,Indus,Ladakh,34.2806633,77.6805679,EPSG:4326,1907,V,Concrete,50.47,1044.87,6423286.02,223785189.23,24186689.29,155667148.18,Irrigation,1319.07,Under Construction,POINT (77.6805679 34.2806633),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0612,Polavaram - Prototype Record 612,Andhra Pradesh,Godavari,Godavari,Andhra Pradesh,17.3007175,81.7020135,EPSG:4326,2005,III,Concrete/Gravity,48.59,2158.15,7919408.85,328179508.38,34753159.24,288937671.09,Multipurpose,4817.67,Under Construction,POINT (81.7020135 17.3007175),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0613,Srisailam - Prototype Record 613,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.1006791,78.9649103,EPSG:4326,1900,II,Masonry/Concrete,62.63,225.59,714231.84,184746931.6,25352681.09,147678900.47,Irrigation,3769.31,Operational,POINT (78.9649103 16.1006791),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0614,Nagarjuna Sagar - Prototype Record 614,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.6930153,79.2310631,EPSG:4326,1937,II,Masonry,45.44,1126.12,6285738.32,217117670.83,44929282.61,177003576.8,Flood Control,2547.76,Operational,POINT (79.2310631 16.6930153),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0615,Ranganadi - Prototype Record 615,Arunachal Pradesh,Brahmaputra,Ranganadi,Arunachal Pradesh,27.5516002,94.3249505,EPSG:4326,1910,III,Concrete,66.72,3465.41,19010921.58,81208226.32,5645709.6,70461428.02,Flood Control,1050.9,Operational,POINT (94.3249505 27.5516002),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0616,Karbi Langpi - Prototype Record 616,Assam,Brahmaputra,Borpani,Assam,25.783754,92.6373396,EPSG:4326,1902,III,Concrete,46.92,988.98,1948051.47,89537711.81,7723848.11,84950554.5,Drinking Water,2574.34,Operational,POINT (92.6373396 25.7837540),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0617,Kohira - Prototype Record 617,Bihar,Ganga,Kohira,Bihar,25.0155299,83.4852448,EPSG:4326,1996,V,Earthfill,43.11,704.06,4825141.52,89660055.89,7156950.66,63762344.38,Drinking Water,2139.37,Under Construction,POINT (83.4852448 25.0155299),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0618,Gangrel - Prototype Record 618,Chhattisgarh,Mahanadi,Mahanadi,Chhattisgarh,20.0066777,81.3708361,EPSG:4326,1958,V,Masonry,37.44,501.67,1898018.06,587983411.07,129066918.01,553389617.43,Irrigation;Hydropower,1353.79,Operational,POINT (81.3708361 20.0066777),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0619,Salaulim - Prototype Record 619,Goa,West Coast,Salaulim,Goa,15.280834,74.0699649,EPSG:4326,1939,II,Earthfill,12.35,1490.16,1458002.85,567083602.67,43092269.95,474679323.81,Hydropower,4083.84,Operational,POINT (74.0699649 15.2808340),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0620,Sardar Sarovar - Prototype Record 620,Gujarat,Narmada,Narmada,Gujarat,21.8745881,73.8562289,EPSG:4326,1959,IV,Concrete/Gravity,62.31,5811.25,29335953.47,642176205.14,57844648.41,528259013.44,Flood Control,4831.42,Operational,POINT (73.8562289 21.8745881),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0621,Ukai - Prototype Record 621,Gujarat,Tapi,Tapi,Gujarat,21.2891803,73.5855446,EPSG:4326,2017,IV,Earthfill/Concrete,49.83,1129.85,6329988.19,432106935.76,33871664.52,368520924.31,Drinking Water,5420.03,Operational,POINT (73.5855446 21.2891803),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0622,Kaushalya - Prototype Record 622,Haryana,Indus,Kaushalya,Haryana,30.8340673,76.9461985,EPSG:4326,1912,II,Earthfill,21.73,992.19,2054610.92,231941183.81,31426674.2,185420917.8,Irrigation;Hydropower,4407.78,Operational,POINT (76.9461985 30.8340673),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0623,Bhakra - Prototype Record 623,Himachal Pradesh,Indus,Sutlej,Himachal Pradesh,31.4966717,76.3504577,EPSG:4326,1960,V,Concrete/Gravity,38.84,665.01,1352065.09,433994567.47,38041958.1,361680757.51,Flood Control,3377.79,Operational,POINT (76.3504577 31.4966717),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0624,Pong - Prototype Record 624,Himachal Pradesh,Indus,Beas,Himachal Pradesh,31.9596343,76.9345839,EPSG:4326,1949,V,Earthfill,52.65,2346.45,12497700.77,198489335.6,31496714.68,161402661.64,Irrigation;Hydropower,4222.34,Operational,POINT (76.9345839 31.9596343),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0625,Maithon - Prototype Record 625,Jharkhand,Damodar,Barakar,Jharkhand,23.7558111,86.6857251,EPSG:4326,1982,IV,Concrete/Earthfill,48.48,1327.18,5825373.66,181152905.24,14042599.3,168198922.72,Multipurpose,2165.4,Under Construction,POINT (86.6857251 23.7558111),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0626,Panchet - Prototype Record 626,Jharkhand,Ganga,Damodar,Jharkhand,23.7394011,86.8235747,EPSG:4326,1971,II,Earthfill/Concrete,48.36,863.63,4267457.85,523448476.71,36187460.16,437653770.92,Irrigation;Hydropower,6044.26,Operational,POINT (86.8235747 23.7394011),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0627,Almatti - Prototype Record 627,Karnataka,Krishna,Krishna,Karnataka,16.2701104,75.8394567,EPSG:4326,1930,V,Concrete,68.31,1035.49,4256295.91,593950258.59,51951346.15,555704825.47,Drinking Water,3148.93,Operational,POINT (75.8394567 16.2701104),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0628,Krishna Raja Sagara - Prototype Record 628,Karnataka,Cauvery,Cauvery,Karnataka,12.524297,76.5519829,EPSG:4326,1938,II,Masonry,38.51,229.56,755340.09,209135755.92,14439681.12,144975081.1,Multipurpose,965.66,Operational,POINT (76.5519829 12.5242970),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0629,Tungabhadra - Prototype Record 629,Karnataka,Krishna,Tungabhadra,Karnataka,15.2831567,76.4626679,EPSG:4326,1912,IV,Masonry,23.27,972.83,3557219.38,269910503.78,21989073.2,243841929.53,Irrigation;Hydropower,2253.62,Operational,POINT (76.4626679 15.2831567),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0630,Idukki - Prototype Record 630,Kerala,West Coast,Periyar,Kerala,9.6936458,76.8897617,EPSG:4326,1918,II,Concrete/Arch,149.63,801.87,21446707.53,367402349.38,148004929.75,328606536.87,Irrigation,2721.05,Under Construction,POINT (76.8897617 9.6936458),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0631,Mullaperiyar - Prototype Record 631,Kerala,West Coast,Periyar,Kerala,9.581355,77.1561629,EPSG:4326,1988,II,Masonry,33.77,1022.18,2630347.94,68970183.51,8543731.86,65050434.12,Drinking Water,2030.25,Operational,POINT (77.1561629 9.5813550),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0632,Indira Sagar - Prototype Record 632,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.1868129,76.5104628,EPSG:4326,1925,III,Concrete/Earthfill,80.81,726.73,6990276.67,58315140.06,13353586.75,42776851.26,Flood Control,455.87,Operational,POINT (76.5104628 22.1868129),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0633,Bargi - Prototype Record 633,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,23.0528959,79.8232495,EPSG:4326,1936,II,Concrete,40.97,582.98,1485866.47,101160743.18,26652071.97,74091653.95,Drinking Water,1043.2,Operational,POINT (79.8232495 23.0528959),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0634,Koyna - Prototype Record 634,Maharashtra,Other,Koyna,Maharashtra,17.4470859,73.8246133,EPSG:4326,1912,III,Concrete/Gravity,36.96,197.31,509082.97,770421945.86,248208749.89,523800137.47,Drinking Water,7883.09,Operational,POINT (73.8246133 17.4470859),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0635,Jayakwadi - Prototype Record 635,Maharashtra,Godavari,Godavari,Maharashtra,19.5382714,75.4256727,EPSG:4326,1934,IV,Earthfill,32.6,906.15,3350639.62,96510205.23,6732461.39,75576200.03,Irrigation,2045.85,Operational,POINT (75.4256727 19.5382714),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0636,Khuga - Prototype Record 636,Manipur,Barak,Khuga,Manipur,24.4815904,93.6147427,EPSG:4326,1969,V,Earthfill,18.26,1083.4,3052019.38,57160861.45,25078470.91,45195531.24,Drinking Water,715.99,Operational,POINT (93.6147427 24.4815904),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0637,Umiam - Prototype Record 637,Meghalaya,Brahmaputra,Umiam,Meghalaya,25.7095086,91.9675273,EPSG:4326,1945,II,Concrete,64.95,1114.85,9233044.68,435532478.48,204108649.01,302706224.84,Irrigation;Hydropower,5280.79,Operational,POINT (91.9675273 25.7095086),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0638,Tuirial - Prototype Record 638,Mizoram,Barak,Tuirial,Mizoram,23.7176318,92.9112247,EPSG:4326,1969,IV,Earthfill,54.68,785.81,7012538.49,36927512.2,3904382.27,26409817.48,Drinking Water,357.86,Operational,POINT (92.9112247 23.7176318),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0639,Doyang - Prototype Record 639,Nagaland,Brahmaputra,Doyang,Nagaland,26.1543986,94.1759841,EPSG:4326,1974,IV,Earthfill,19.74,1513.34,1965855.73,69821767.33,11282298.97,62045274.75,Drinking Water,710.8,Operational,POINT (94.1759841 26.1543986),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0640,Hirakud - Prototype Record 640,Odisha,Mahanadi,Mahanadi,Odisha,21.5649532,83.8088302,EPSG:4326,1997,IV,Masonry/Earthfill,40.31,1368.55,8437760.79,309675948.1,22980199.89,286545696.48,Hydropower,2851.03,Operational,POINT (83.8088302 21.5649532),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0641,Ranjit Sagar - Prototype Record 641,Punjab,Indus,Ravi,Punjab,32.3742353,75.7067293,EPSG:4326,2012,III,Concrete/Gravity,63.12,598.3,3955721.68,70762161.28,7375789.52,51983687.42,Irrigation;Hydropower,2144.44,Operational,POINT (75.7067293 32.3742353),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0642,Bisalpur - Prototype Record 642,Rajasthan,Ganga,Banas,Rajasthan,25.5115866,75.4608735,EPSG:4326,1919,IV,Masonry,37.06,1870.46,10581995.87,114025205.99,14229034.1,86210491.13,Irrigation;Hydropower,2403.31,Operational,POINT (75.4608735 25.5115866),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0643,Rana Pratap Sagar - Prototype Record 643,Rajasthan,Ganga,Chambal,Rajasthan,24.077681,75.6301168,EPSG:4326,1965,III,Concrete,39.14,349.66,613241.33,225626466.65,15511275.12,180441068.29,Multipurpose,1108.29,Operational,POINT (75.6301168 24.0776810),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0644,Teesta V - Prototype Record 644,Sikkim,Ganga,Teesta,Sikkim,27.0818905,88.8483424,EPSG:4326,1931,III,Concrete,71.17,2534.73,32081151.57,514293145.4,38456807.2,380895593.17,Irrigation;Hydropower,4030.92,Operational,POINT (88.8483424 27.0818905),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0645,Mettur - Prototype Record 645,Tamil Nadu,Cauvery,Cauvery,Tamil Nadu,11.874594,77.8710982,EPSG:4326,2020,V,Masonry/Concrete,75.2,1841.47,7811919.62,164033689.21,32081873.67,130557611.07,Multipurpose,882.39,Operational,POINT (77.8710982 11.8745940),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0646,Bhavanisagar - Prototype Record 646,Tamil Nadu,Other,Bhavani,Tamil Nadu,11.4427796,76.9976741,EPSG:4326,1956,III,Earthfill/Concrete,59.57,1620.67,13258271.63,68825002.17,29252069.67,57479352.45,Flood Control,941.43,Operational,POINT (76.9976741 11.4427796),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0647,Sathanur - Prototype Record 647,Tamil Nadu,East Coast,Thenpennai,Tamil Nadu,12.1750441,78.9268828,EPSG:4326,1902,III,Concrete,34.88,330.59,1760999.14,556763231.34,197620723.88,415653264.11,Irrigation;Hydropower,5708.41,Under Construction,POINT (78.9268828 12.1750441),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0648,Srisailam Left Bank - Prototype Record 648,Telangana,Krishna,Krishna,Telangana,16.1344871,78.9042693,EPSG:4326,1929,II,Concrete,46.7,967.06,7320178.69,285474038.99,23076319.68,231169079.6,Multipurpose,880.37,Under Construction,POINT (78.9042693 16.1344871),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0649,Singur - Prototype Record 649,Telangana,Godavari,Manjira,Telangana,17.777847,78.0070724,EPSG:4326,2006,IV,Earthfill,5.0,2815.82,1277557.42,82067741.46,12076529.66,58307545.17,Flood Control,1523.83,Under Construction,POINT (78.0070724 17.7778470),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0650,Dumbur - Prototype Record 650,Tripura,Ganga,Gomati,Tripura,23.5268389,91.7173469,EPSG:4326,1989,III,Earthfill,28.63,315.73,1626577.93,13168005.86,2031751.39,11093873.91,Irrigation,895.16,Operational,POINT (91.7173469 23.5268389),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0651,Rihand - Prototype Record 651,Uttar Pradesh,Ganga,Rihand,Uttar Pradesh,24.2394547,82.9904216,EPSG:4326,1951,V,Concrete/Earthfill,66.09,1655.24,18052509.3,238786758.28,28309042.49,179240606.89,Hydropower,2886.01,Operational,POINT (82.9904216 24.2394547),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0652,Tehri - Prototype Record 652,Uttarakhand,Ganga,Bhagirathi,Uttarakhand,30.4792261,78.419423,EPSG:4326,2011,III,Earthfill/Rockfill,119.96,991.01,17648997.66,48236726.87,8439691.4,33877239.17,Multipurpose,1929.76,Operational,POINT (78.4194230 30.4792261),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0653,Ramganga - Prototype Record 653,Uttarakhand,Ganga,Ramganga,Uttarakhand,29.5776067,78.7455834,EPSG:4326,2023,V,Concrete,64.15,616.45,1992032.68,14750737.97,1753935.3,11088830.41,Hydropower,367.1,Operational,POINT (78.7455834 29.5776067),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0654,Farakka - Prototype Record 654,West Bengal,Ganga,Ganga,West Bengal,24.81496,88.0686284,EPSG:4326,1999,II,Barrages,5.0,1247.82,794868.19,587783278.44,46575144.67,486731078.61,Drinking Water,6870.08,Operational,POINT (88.0686284 24.8149600),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0655,Kangsabati - Prototype Record 655,West Bengal,Ganga,Kangsabati,West Bengal,22.9540953,87.3068945,EPSG:4326,1933,II,Earthfill,19.38,472.43,1527455.54,418009234.03,39855393.27,350134632.54,Drinking Water,1685.95,Under Construction,POINT (87.3068945 22.9540953),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0656,Salal - Prototype Record 656,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.3395869,74.7931797,EPSG:4326,1963,II,Concrete,53.48,1217.18,11658822.21,239236850.16,68410579.08,210205321.81,Irrigation,1727.84,Under Construction,POINT (74.7931797 33.3395869),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0657,Baglihar - Prototype Record 657,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.2845544,75.3043735,EPSG:4326,1951,II,Concrete,44.82,1587.12,9832273.94,227019331.17,16187943.72,170694113.59,Irrigation,2852.21,Operational,POINT (75.3043735 33.2845544),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0658,Nimoo Bazgo - Prototype Record 658,Ladakh,Indus,Indus,Ladakh,34.2974571,77.5112352,EPSG:4326,2011,IV,Concrete,37.87,781.98,1886884.37,140037781.13,9668299.17,105679223.38,Irrigation;Hydropower,1617.62,Operational,POINT (77.5112352 34.2974571),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0659,Polavaram - Prototype Record 659,Andhra Pradesh,Godavari,Godavari,Andhra Pradesh,17.2012088,81.7881015,EPSG:4326,1996,III,Concrete/Gravity,52.7,304.92,908870.3,220093626.37,17346116.62,165420818.94,Multipurpose,1944.29,Operational,POINT (81.7881015 17.2012088),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0660,Srisailam - Prototype Record 660,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.0251918,78.8312022,EPSG:4326,2020,II,Masonry/Concrete,52.76,631.54,2946982.88,113302014.24,22640010.8,82253454.72,Irrigation,3191.92,Operational,POINT (78.8312022 16.0251918),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0661,Nagarjuna Sagar - Prototype Record 661,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.668626,79.3842139,EPSG:4326,1904,IV,Masonry,57.85,455.67,3820755.47,234092525.42,22905394.41,200618198.11,Multipurpose,2750.44,Under Construction,POINT (79.3842139 16.6686260),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0662,Ranganadi - Prototype Record 662,Arunachal Pradesh,Brahmaputra,Ranganadi,Arunachal Pradesh,27.4717192,94.3903108,EPSG:4326,1933,II,Concrete,33.37,1288.35,5856545.69,125800943.45,24143892.11,118002450.24,Flood Control,1240.02,Operational,POINT (94.3903108 27.4717192),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0663,Karbi Langpi - Prototype Record 663,Assam,Brahmaputra,Borpani,Assam,25.7285518,92.580434,EPSG:4326,1994,V,Concrete,47.12,991.1,7412901.98,281304660.04,49830853.46,255026641.79,Multipurpose,4022.84,Operational,POINT (92.5804340 25.7285518),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0664,Kohira - Prototype Record 664,Bihar,Ganga,Kohira,Bihar,24.85956,83.4175394,EPSG:4326,1990,III,Earthfill,28.03,903.94,1455231.46,40746202.82,14315328.56,28166290.53,Irrigation;Hydropower,506.76,Under Construction,POINT (83.4175394 24.8595600),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0665,Gangrel - Prototype Record 665,Chhattisgarh,Mahanadi,Mahanadi,Chhattisgarh,19.9472417,81.2085003,EPSG:4326,1957,V,Masonry,48.19,817.12,4324463.56,126091071.49,13174931.47,95115985.52,Irrigation,1322.2,Operational,POINT (81.2085003 19.9472417),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0666,Salaulim - Prototype Record 666,Goa,West Coast,Salaulim,Goa,15.174666,74.069772,EPSG:4326,2015,II,Earthfill,31.43,1752.77,2304518.23,78347733.14,5394200.89,71402639.17,Hydropower,1682.92,Under Construction,POINT (74.0697720 15.1746660),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
