breach_id,dam_id,dam_name,reservoir_id,river_name,state,district,latitude,longitude,crs,breach_type,failure_mode,breach_location,breach_elevation_m,initial_reservoir_level_m,initial_storage_m3,breach_width_m,breach_depth_m,breach_length_m,breach_side_slope,breach_formation_time_min,breach_formation_rate_m_per_min,failure_start_time,peak_outflow_m3s,time_to_peak_min,breach_outflow_volume_m3,downstream_initial_flow_m3s,dam_height_m,reservoir_area_m2,simulation_duration_hr,scenario_severity,trigger_condition,breach_geometry_wkt,data_source,data_status
IN-B046-005,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Overtopping,Sudden,Central dam section,72.14,86.89,384671569.51,22.38,19.86,33.92,1.01,37.77,0.5924,2026-08-06 06:00:00,297153.41,17.82,337603328.02,98.77,92,62591795.47,28.4,Extreme,Structural Failure,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-006,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Piping,Progressive,Central dam section,35.19,76.76,325422396.28,35.74,56.81,19.95,1.72,94.27,0.3791,2026-08-07 06:00:00,184325.84,41.39,266054157.12,29.14,92,70860310.0,23.1,Low,Heavy Rainfall,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-007,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Structural Failure,Sudden,Central dam section,66.73,74.1,67370743.2,21.18,25.27,72.4,0.51,65.22,0.3248,2026-08-08 06:00:00,31997.08,29.28,53714410.05,17.93,92,12493787.3,18.0,Medium,Overtopping,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-008,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Overtopping,Progressive,Central dam section,30.71,82.99,46875801.69,38.04,61.29,40.87,1.08,70.26,0.5414,2026-08-09 06:00:00,18083.6,43.32,34687273.77,303.97,92,12631905.7,19.9,High,Foundation Failure,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-009,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Piping,Sudden,Central dam section,40.53,80.93,152781630.65,15.72,51.47,61.11,1.55,108.53,0.1448,2026-08-10 06:00:00,68547.75,68.8,108177083.07,179.81,92,79068875.47,26.8,Extreme,Structural Failure,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-010,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Structural Failure,Progressive,Central dam section,53.82,81.25,315788257.1,36.99,38.18,63.48,0.93,54.62,0.6772,2026-08-11 06:00:00,228665.28,44.9,244505554.58,72.27,92,45186868.41,43.4,Low,Heavy Rainfall,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-011,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Overtopping,Sudden,Central dam section,49.6,87.36,272855962.88,39.41,42.4,19.18,1.25,56.48,0.6977,2026-08-12 06:00:00,252042.15,33.43,250049437.77,171.76,92,49668665.38,43.9,Medium,Overtopping,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-012,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Piping,Progressive,Central dam section,61.44,79.85,233402500.57,36.79,30.56,33.66,1.48,103.9,0.3541,2026-08-13 06:00:00,61706.17,47.42,205078860.14,210.09,92,26068434.68,25.2,High,Foundation Failure,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-013,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Structural Failure,Sudden,Central dam section,76.05,75.61,137455281.99,37.64,15.95,31.61,0.78,161.59,0.233,2026-08-14 06:00:00,49553.87,119.77,105684824.3,332.75,92,64492954.33,43.7,Extreme,Structural Failure,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B046-014,D046,Doyang,R046,Doyang,Nagaland,Wokha,26.12,94.18,EPSG:4326,Overtopping,Progressive,Central dam section,48.14,79.36,44915679.87,8.25,43.86,61.69,0.89,129.55,0.0637,2026-08-15 06:00:00,9120.0,114.7,37243985.61,303.12,92,50669525.24,20.7,Low,Heavy Rainfall,"POLYGON((94.179 26.119,94.18100000000001 26.119,94.18100000000001 26.121000000000002,94.179 26.121000000000002,94.179 26.119))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-001,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Overtopping,Sudden,Central dam section,35.47,57.05,170029574.81,29.3,38.53,48.37,1.93,26.49,1.1061,2026-08-02 06:00:00,177565.51,12.73,137256439.74,126.17,74,73160888.24,6.5,Low,Heavy Rainfall,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-002,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Piping,Progressive,Central dam section,58.96,59.15,155437873.79,14.08,15.04,55.77,0.8,146.05,0.0964,2026-08-03 06:00:00,59919.07,88.64,136690146.01,90.49,74,56101403.17,46.8,Medium,Overtopping,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-003,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Structural Failure,Sudden,Central dam section,26.95,66.32,84279821.87,12.09,47.05,32.6,1.1,144.64,0.0836,2026-08-04 06:00:00,25125.44,88.22,81157363.01,162.36,74,10120010.93,36.4,High,Foundation Failure,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-004,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Overtopping,Progressive,Central dam section,29.6,64.94,30039042.34,21.16,44.4,18.06,1.71,46.74,0.4527,2026-08-05 06:00:00,26614.46,34.57,20617643.58,158.84,74,21504681.0,17.5,Extreme,Structural Failure,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-005,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Piping,Sudden,Central dam section,46.06,65.17,119113440.23,17.46,27.94,28.7,1.17,82.02,0.2128,2026-08-06 06:00:00,42257.7,45.46,81220795.86,94.23,74,37216973.34,13.7,Low,Heavy Rainfall,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-006,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Structural Failure,Progressive,Central dam section,34.58,65.12,168641128.03,24.43,39.42,56.27,1.44,30.51,0.8007,2026-08-07 06:00:00,178905.17,20.98,118671484.21,362.54,74,37039833.3,30.4,Medium,Overtopping,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-007,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Overtopping,Sudden,Central dam section,35.91,66.47,377679517.53,10.12,38.09,46.08,1.13,123.31,0.0821,2026-08-08 06:00:00,168345.01,77.79,305117704.47,377.13,74,15875255.99,43.7,High,Foundation Failure,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-008,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Piping,Progressive,Central dam section,33.02,56.84,406828892.61,9.58,40.98,46.15,1.87,69.69,0.1375,2026-08-09 06:00:00,327699.64,39.76,321558137.46,18.52,74,16525144.98,33.0,Extreme,Structural Failure,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-009,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Structural Failure,Sudden,Central dam section,34.52,70.59,169986380.06,31.39,39.48,43.24,1.0,108.69,0.2888,2026-08-10 06:00:00,48514.93,72.47,147358349.69,280.4,74,18836540.78,21.1,Low,Heavy Rainfall,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-010,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Overtopping,Progressive,Central dam section,43.21,56.76,359202123.41,20.38,30.79,39.7,1.32,135.9,0.15,2026-08-11 06:00:00,98911.67,107.72,299819300.49,196.36,74,3226595.76,23.6,Medium,Overtopping,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-011,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Piping,Sudden,Central dam section,25.37,57.1,491741635.17,17.34,48.63,45.69,0.8,128.49,0.135,2026-08-12 06:00:00,206360.53,54.98,346909884.8,46.82,74,72041506.05,28.2,High,Foundation Failure,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-012,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Structural Failure,Progressive,Central dam section,36.23,69.66,138242979.68,31.89,37.77,31.03,1.29,72.45,0.4402,2026-08-13 06:00:00,69503.15,55.05,113985389.24,173.22,74,14843825.63,36.2,Extreme,Structural Failure,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-013,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Overtopping,Sudden,Central dam section,59.35,67.65,203765474.4,26.42,14.65,57.94,1.03,44.09,0.5991,2026-08-14 06:00:00,253451.49,21.32,196149741.37,140.43,74,29452558.0,10.0,Low,Heavy Rainfall,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B047-014,D047,Tuirial,R047,Tuirial,Mizoram,Kolasib,23.75,92.77,EPSG:4326,Piping,Progressive,Central dam section,62.11,63.11,295254350.31,30.25,11.89,44.38,1.72,142.02,0.213,2026-08-15 06:00:00,62433.7,78.42,207699849.86,21.05,74,63059786.72,12.8,Medium,Overtopping,"POLYGON((92.76899999999999 23.749,92.771 23.749,92.771 23.751,92.76899999999999 23.751,92.76899999999999 23.749))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-001,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Piping,Sudden,Central dam section,22.84,18.17,290773940.34,10.73,7.16,20.62,1.04,71.65,0.1497,2026-08-02 06:00:00,181436.03,49.1,203904421.95,29.37,30,47545615.54,27.1,Medium,Overtopping,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-002,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Structural Failure,Progressive,Central dam section,9.02,23.04,118092593.55,9.41,20.98,16.09,1.15,142.95,0.0658,2026-08-03 06:00:00,22822.76,120.16,78584159.75,343.37,30,17411346.58,27.6,High,Foundation Failure,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-003,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Overtopping,Sudden,Central dam section,12.56,14.83,48739534.82,5.67,17.44,7.89,1.52,73.25,0.0774,2026-08-04 06:00:00,30881.11,34.28,46228661.79,327.25,30,62455430.06,14.6,Extreme,Structural Failure,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-004,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Piping,Progressive,Central dam section,20.12,24.28,291855680.42,5.16,9.88,14.28,0.54,78.25,0.0659,2026-08-05 06:00:00,168385.64,57.01,278911593.3,108.79,30,24927222.34,41.6,Low,Heavy Rainfall,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-005,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Structural Failure,Sudden,Central dam section,23.09,16.27,385203666.07,6.64,6.91,18.82,1.21,102.56,0.0647,2026-08-06 06:00:00,206735.29,91.63,258056532.36,203.85,30,79212653.71,45.4,Medium,Overtopping,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-006,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Overtopping,Progressive,Central dam section,17.47,21.22,485010922.07,4.0,12.53,21.74,1.72,112.38,0.0356,2026-08-07 06:00:00,141509.49,84.89,348811590.72,377.72,30,67215943.5,29.7,High,Foundation Failure,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-007,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Piping,Sudden,Central dam section,16.48,25.55,239026153.44,5.82,13.52,14.31,1.28,84.48,0.0689,2026-08-08 06:00:00,120309.94,44.98,159487635.29,56.97,30,34063964.23,24.4,Extreme,Structural Failure,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-008,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Structural Failure,Progressive,Central dam section,12.69,18.1,64608965.96,4.72,17.31,15.94,1.52,53.46,0.0884,2026-08-09 06:00:00,33496.98,27.95,44060690.86,403.44,30,21997925.74,32.9,Low,Heavy Rainfall,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-009,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Overtopping,Sudden,Central dam section,22.53,15.24,387520693.82,4.0,7.47,9.43,1.54,27.47,0.1456,2026-08-10 06:00:00,440364.15,16.45,332042381.68,449.49,30,64223439.98,35.6,Medium,Overtopping,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-010,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Piping,Progressive,Central dam section,17.33,18.02,244320735.35,9.27,12.67,23.28,0.84,169.5,0.0547,2026-08-11 06:00:00,55734.7,98.74,171518838.46,327.24,30,56240078.92,13.6,High,Foundation Failure,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-011,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Structural Failure,Sudden,Central dam section,11.7,22.41,264849046.37,10.27,18.3,6.59,0.79,109.87,0.0935,2026-08-12 06:00:00,85875.77,97.6,173269890.15,301.0,30,9336882.01,43.9,Extreme,Structural Failure,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-012,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Overtopping,Progressive,Central dam section,22.31,23.13,86494234.04,6.89,7.69,15.98,1.58,85.25,0.0808,2026-08-13 06:00:00,33862.23,76.66,56278585.07,24.64,30,71177101.26,38.2,Low,Heavy Rainfall,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-013,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Piping,Sudden,Central dam section,14.83,19.4,208721293.77,8.57,15.17,6.91,1.8,48.89,0.1752,2026-08-14 06:00:00,189539.5,41.16,186308586.74,408.17,30,49543514.08,28.9,Medium,Overtopping,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B048-014,D048,Gumti,R048,Gumti,Tripura,Gomati,23.55,91.58,EPSG:4326,Structural Failure,Progressive,Central dam section,20.55,19.95,203531941.87,4.45,9.45,13.85,1.62,24.38,0.1824,2026-08-15 06:00:00,383495.36,12.69,182919116.42,479.46,30,79755558.54,13.6,High,Foundation Failure,"POLYGON((91.579 23.549,91.581 23.549,91.581 23.551000000000002,91.579 23.551000000000002,91.579 23.549))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B049-001,D049,Bansagar,R049,Sone,Madhya Pradesh,Shahdol,24.19,81.29,EPSG:4326,Structural Failure,Sudden,Central dam section,51.79,54.47,320843726.18,30.01,15.21,46.42,1.96,32.85,0.9137,2026-08-02 06:00:00,352752.61,18.54,249174207.02,36.73,67,23498611.53,16.8,High,Foundation Failure,"POLYGON((81.289 24.189,81.29100000000001 24.189,81.29100000000001 24.191000000000003,81.289 24.191000000000003,81.289 24.189))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B049-002,D049,Bansagar,R049,Sone,Madhya Pradesh,Shahdol,24.19,81.29,EPSG:4326,Overtopping,Progressive,Central dam section,27.74,49.83,252605578.08,7.32,39.26,19.95,0.6,56.2,0.1302,2026-08-03 06:00:00,254417.83,35.09,201708257.08,81.61,67,8075830.38,45.9,Extreme,Structural Failure,"POLYGON((81.289 24.189,81.29100000000001 24.189,81.29100000000001 24.191000000000003,81.289 24.191000000000003,81.289 24.189))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B049-003,D049,Bansagar,R049,Sone,Madhya Pradesh,Shahdol,24.19,81.29,EPSG:4326,Piping,Sudden,Central dam section,49.41,56.25,363019354.73,26.52,17.59,29.93,1.74,95.8,0.2768,2026-08-04 06:00:00,201985.96,63.95,348045056.97,155.06,67,20411743.52,34.3,Low,Heavy Rainfall,"POLYGON((81.289 24.189,81.29100000000001 24.189,81.29100000000001 24.191000000000003,81.289 24.191000000000003,81.289 24.189))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B049-004,D049,Bansagar,R049,Sone,Madhya Pradesh,Shahdol,24.19,81.29,EPSG:4326,Structural Failure,Progressive,Central dam section,52.15,61.11,325120238.35,19.79,14.85,46.69,0.71,56.78,0.3486,2026-08-05 06:00:00,332772.18,40.07,232805773.79,478.97,67,22191914.41,32.8,Medium,Overtopping,"POLYGON((81.289 24.189,81.29100000000001 24.189,81.29100000000001 24.191000000000003,81.289 24.191000000000003,81.289 24.189))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B049-005,D049,Bansagar,R049,Sone,Madhya Pradesh,Shahdol,24.19,81.29,EPSG:4326,Overtopping,Sudden,Central dam section,45.54,57.73,113426088.93,6.54,21.46,43.61,1.87,41.99,0.1557,2026-08-06 06:00:00,108279.68,36.44,104822560.73,117.96,67,58249410.66,8.6,High,Foundation Failure,"POLYGON((81.289 24.189,81.29100000000001 24.189,81.29100000000001 24.191000000000003,81.289 24.191000000000003,81.289 24.189))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B049-006,D049,Bansagar,R049,Sone,Madhya Pradesh,Shahdol,24.19,81.29,EPSG:4326,Piping,Progressive,Central dam section,48.22,52.28,40266764.28,22.59,18.78,46.79,2.0,137.12,0.1647,2026-08-07 06:00:00,10261.41,110.99,39339348.27,126.74,67,54460476.28,18.6,Extreme,Structural Failure,"POLYGON((81.289 24.189,81.29100000000001 24.189,81.29100000000001 24.191000000000003,81.289 24.191000000000003,81.289 24.189))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B049-007,D049,Bansagar,R049,Sone,Madhya Pradesh,Shahdol,24.19,81.29,EPSG:4326,Structural Failure,Sudden,Central dam section,35.8,58.48,442844924.62,26.61,31.2,46.21,1.12,79.8,0.3335,2026-08-08 06:00:00,304144.71,68.9,322849410.47,12.43,67,75638591.91,43.8,Low,Heavy Rainfall,"POLYGON((81.289 24.189,81.29100000000001 24.189,81.29100000000001 24.191000000000003,81.289 24.191000000000003,81.289 24.189))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
IN-B049-008,D049,Bansagar,R049,Sone,Madhya Pradesh,Shahdol,24.19,81.29,EPSG:4326,Overtopping,Progressive,Central dam section,21.58,63.83,493977239.93,16.08,45.42,14.29,1.9,125.38,0.1282,2026-08-09 06:00:00,142558.68,63.09,387334891.01,28.97,67,16018154.96,17.0,Medium,Overtopping,"POLYGON((81.289 24.189,81.29100000000001 24.189,81.29100000000001 24.191000000000003,81.289 24.191000000000003,81.289 24.189))",Indian dam anchor + synthetic dam-break scenario,SYNTHETIC_PROTOTYPE
