river_id,river_name,river_basin,state,district,reach_id,latitude,longitude,crs,chainage_km,river_width_m,bankfull_width_m,left_bank_elevation_m,right_bank_elevation_m,bed_elevation_m,thalweg_elevation_m,mean_depth_m,maximum_depth_m,bed_slope,cross_section_area_m2,wetted_perimeter_m,manning_n,bank_material,flow_direction_deg,upstream_dam_id,cross_section_wkt,measurement_timestamp,data_source,data_status
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-05,17.385,78.47375,EPSG:4326,6.0,160.65,189.57,186.77,181.92,180.27,177.21,6.69,9.56,0.000883,1278.57,179.78,0.044,Clay,341.64,D005,"LINESTRING(78.46875000000001 17.383000000000003,78.47375000000001 17.385,78.47875 17.387)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-06,17.387,78.47625,EPSG:4326,7.5,78.66,92.82,245.82,244.27,241.3,237.49,5.83,8.33,0.001023,566.2,95.32,0.042,Silt,113.22,D005,"LINESTRING(78.47125000000001 17.385,78.47625000000001 17.387,78.48125 17.389)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-07,17.389,78.47875,EPSG:4326,9.0,219.89,259.47,138.7,129.46,128.52,125.17,9.47,13.52,0.003266,2631.58,246.94,0.044,Silt,141.32,D005,"LINESTRING(78.47375000000001 17.387,78.47875 17.389,78.48375 17.391)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-08,17.391,78.48125,EPSG:4326,10.5,88.32,104.21,213.01,217.74,204.85,203.88,6.39,9.12,0.000726,653.65,106.57,0.037,Sand,256.35,D005,"LINESTRING(78.47625000000001 17.389000000000003,78.48125 17.391000000000002,78.48625 17.393)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-09,17.393,78.48375,EPSG:4326,12.0,127.88,150.9,160.12,164.22,147.23,144.16,11.17,15.96,0.00197,1493.46,159.8,0.038,Clay,36.72,D005,"LINESTRING(78.47875 17.391000000000002,78.48375 17.393,78.48875 17.395)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-10,17.395,78.48625,EPSG:4326,13.5,106.69,125.89,114.47,111.93,106.07,105.25,6.45,9.22,0.00278,831.1,125.13,0.038,Sand,260.05,D005,"LINESTRING(78.48125 17.393,78.48625 17.395,78.49125 17.397)",2026-08-11 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-11,17.397,78.48875,EPSG:4326,15.0,67.71,79.9,61.82,59.51,54.08,50.41,7.99,11.41,0.002559,519.23,90.54,0.025,Alluvium,146.6,D005,"LINESTRING(78.48375000000001 17.395000000000003,78.48875000000001 17.397000000000002,78.49375 17.399)",2026-08-12 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-12,17.399,78.49125,EPSG:4326,16.5,128.17,151.24,117.1,116.84,106.53,102.78,10.02,14.32,0.001552,1507.05,156.81,0.04,Sand,256.53,D005,"LINESTRING(78.48625000000001 17.397000000000002,78.49125000000001 17.399,78.49625 17.401)",2026-08-13 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-13,17.401,78.49375,EPSG:4326,18.0,137.84,162.65,137.79,137.6,126.1,124.35,9.41,13.44,0.002348,1602.99,164.72,0.033,Silt,173.4,D005,"LINESTRING(78.48875000000001 17.399,78.49375 17.401,78.49875 17.403)",2026-08-14 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R42,Musai,Krishna Basin,Telangana,Hyderabad,IN-42-14,17.403,78.49625,EPSG:4326,19.5,112.38,132.61,145.5,153.1,134.76,130.94,10.2,14.57,0.001127,1004.53,141.51,0.044,Clay,48.38,D005,"LINESTRING(78.49125000000001 17.401000000000003,78.49625 17.403000000000002,78.50125 17.405)",2026-08-15 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-01,18.657,78.08375,EPSG:4326,0.0,107.57,126.94,218.07,219.83,214.23,212.75,3.72,5.31,0.000111,368.1,118.2,0.035,Gravel,353.78,D005,"LINESTRING(78.07875 18.655,78.08375 18.657,78.08874999999999 18.659)",2026-08-02 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-02,18.659,78.08625,EPSG:4326,1.5,89.23,105.29,151.05,155.9,145.71,143.9,5.01,7.15,0.002167,449.96,103.54,0.027,Silt,339.82,D005,"LINESTRING(78.08125 18.657000000000004,78.08624999999999 18.659000000000002,78.09124999999999 18.661)",2026-08-03 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-03,18.661,78.08875,EPSG:4326,3.0,130.6,154.11,110.5,112.76,97.44,95.46,10.53,15.04,0.003423,1489.3,160.68,0.028,Sand,345.67,D005,"LINESTRING(78.08375 18.659000000000002,78.08874999999999 18.661,78.09374999999999 18.663)",2026-08-04 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-04,18.663,78.09125,EPSG:4326,4.5,107.36,126.68,185.69,193.02,171.85,170.56,10.59,15.14,0.003917,1178.92,137.63,0.044,Gravel,254.43,D005,"LINESTRING(78.08624999999999 18.661,78.09124999999999 18.663,78.09624999999998 18.665)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-05,18.665,78.09375,EPSG:4326,6.0,117.55,138.71,132.56,135.98,123.49,119.9,8.86,12.66,0.001843,1256.98,142.87,0.027,Clay,281.89,D005,"LINESTRING(78.08875 18.663000000000004,78.09375 18.665000000000003,78.09875 18.667)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-06,18.667,78.09625,EPSG:4326,7.5,163.33,192.73,93.71,100.83,87.57,83.89,6.87,9.81,0.001639,1101.82,182.96,0.04,Silt,308.86,D005,"LINESTRING(78.09125 18.665000000000003,78.09625 18.667,78.10125 18.669)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-07,18.669,78.09875,EPSG:4326,9.0,85.99,101.47,166.39,167.2,152.83,150.33,11.24,16.06,0.000583,952.54,118.11,0.034,Alluvium,312.67,D005,"LINESTRING(78.09375 18.667,78.09875 18.669,78.10374999999999 18.671)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-08,18.671,78.10125,EPSG:4326,10.5,176.82,208.64,137.71,137.99,124.75,121.55,11.31,16.16,0.003745,1853.64,209.14,0.033,Alluvium,55.13,D005,"LINESTRING(78.09625 18.669000000000004,78.10125 18.671000000000003,78.10624999999999 18.673000000000002)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-09,18.673,78.10375,EPSG:4326,12.0,170.22,200.86,217.74,228.16,206.31,203.2,10.18,14.54,0.00341,1492.06,199.31,0.041,Alluvium,264.73,D005,"LINESTRING(78.09875 18.671000000000003,78.10374999999999 18.673000000000002,78.10874999999999 18.675)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-10,18.675,78.10625,EPSG:4326,13.5,108.51,128.04,186.36,187.93,177.36,176.23,7.09,10.12,0.000662,928.99,128.76,0.036,Silt,290.96,D005,"LINESTRING(78.10125 18.673000000000002,78.10624999999999 18.675,78.11124999999998 18.677)",2026-08-11 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-11,18.677,78.10875,EPSG:4326,15.0,129.49,152.8,150.22,149.13,141.42,137.73,8.75,12.5,0.002089,1376.69,154.48,0.043,Gravel,29.39,D005,"LINESTRING(78.10375 18.675000000000004,78.10875 18.677000000000003,78.11375 18.679000000000002)",2026-08-12 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-12,18.679,78.11125,EPSG:4326,16.5,164.24,193.81,104.58,109.49,101.12,98.25,4.43,6.33,0.00068,827.71,176.9,0.029,Sand,100.97,D005,"LINESTRING(78.10625 18.677000000000003,78.11125 18.679000000000002,78.11625 18.681)",2026-08-13 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-13,18.681,78.11375,EPSG:4326,18.0,89.46,105.57,175.06,169.13,168.83,166.72,5.84,8.34,0.00153,534.63,106.14,0.038,Silt,203.83,D005,"LINESTRING(78.10875 18.679000000000002,78.11375 18.681,78.11874999999999 18.683)",2026-08-14 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R43,Manjira,Godavari Basin,Telangana,Nizamabad,IN-43-14,18.683,78.11625,EPSG:4326,19.5,114.52,135.13,141.91,144.77,137.28,135.76,4.3,6.15,0.003932,610.65,126.82,0.027,Sand,331.29,D005,"LINESTRING(78.11125 18.681000000000004,78.11625 18.683000000000003,78.12124999999999 18.685000000000002)",2026-08-15 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-01,21.157,79.63375,EPSG:4326,0.0,87.08,102.76,128.69,132.28,123.36,122.46,4.36,6.23,0.003904,373.84,99.54,0.043,Gravel,272.59,D013,"LINESTRING(79.62875000000001 21.155,79.63375 21.157,79.63875 21.159)",2026-08-02 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-02,21.159,79.63625,EPSG:4326,1.5,66.79,78.81,163.09,166.49,152.73,150.41,8.87,12.68,0.001355,645.27,92.14,0.028,Clay,222.56,D013,"LINESTRING(79.63125000000001 21.157000000000004,79.63625 21.159000000000002,79.64125 21.161)",2026-08-03 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-03,21.161,79.63875,EPSG:4326,3.0,178.68,210.84,201.64,196.68,191.04,188.63,9.11,13.01,0.002469,1511.12,204.7,0.026,Alluvium,35.5,D013,"LINESTRING(79.63375 21.159000000000002,79.63875 21.161,79.64375 21.163)",2026-08-04 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-04,21.163,79.64125,EPSG:4326,4.5,141.04,166.43,154.19,154.36,141.28,139.39,10.36,14.8,0.002611,1465.03,170.64,0.03,Sand,21.63,D013,"LINESTRING(79.63625 21.161,79.64125 21.163,79.64625 21.165)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-05,21.165,79.64375,EPSG:4326,6.0,120.58,142.28,189.83,196.74,181.29,180.56,6.49,9.27,0.000586,1000.24,139.12,0.04,Alluvium,30.06,D013,"LINESTRING(79.63875000000002 21.163000000000004,79.64375000000001 21.165000000000003,79.64875 21.167)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-06,21.167,79.64625,EPSG:4326,7.5,100.09,118.1,75.67,72.66,68.15,67.1,6.01,8.58,0.003664,696.32,117.24,0.029,Sand,278.44,D013,"LINESTRING(79.64125000000001 21.165000000000003,79.64625000000001 21.167,79.65125 21.169)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-07,21.169,79.64875,EPSG:4326,9.0,110.95,130.93,172.23,176.14,162.44,160.96,7.89,11.28,0.002334,795.71,133.51,0.042,Alluvium,22.78,D013,"LINESTRING(79.64375000000001 21.167,79.64875 21.169,79.65375 21.171)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-08,21.171,79.65125,EPSG:4326,10.5,146.27,172.6,194.41,198.88,181.28,180.43,9.79,13.98,0.002093,1533.06,174.24,0.028,Sand,27.45,D013,"LINESTRING(79.64625000000001 21.169000000000004,79.65125 21.171000000000003,79.65625 21.173000000000002)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-09,21.173,79.65375,EPSG:4326,12.0,108.52,128.05,185.07,186.35,176.4,175.51,6.69,9.56,0.002689,736.99,127.63,0.03,Gravel,127.21,D013,"LINESTRING(79.64875 21.171000000000003,79.65375 21.173000000000002,79.65875 21.175)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-10,21.175,79.65625,EPSG:4326,13.5,152.39,179.83,135.09,139.8,124.06,120.6,10.15,14.49,0.001016,1759.05,181.38,0.038,Sand,178.73,D013,"LINESTRING(79.65125 21.173000000000002,79.65625 21.175,79.66125 21.177)",2026-08-11 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-11,21.177,79.65875,EPSG:4326,15.0,76.14,89.84,132.99,132.34,118.17,114.66,12.83,18.33,0.00023,935.63,112.8,0.037,Sand,334.51,D013,"LINESTRING(79.65375000000002 21.175000000000004,79.65875000000001 21.177000000000003,79.66375000000001 21.179000000000002)",2026-08-12 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-12,21.179,79.66125,EPSG:4326,16.5,135.68,160.1,133.0,132.81,122.14,118.58,10.1,14.43,0.003242,1525.89,164.53,0.04,Alluvium,43.04,D013,"LINESTRING(79.65625000000001 21.177000000000003,79.66125000000001 21.179000000000002,79.66625 21.181)",2026-08-13 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-13,21.181,79.66375,EPSG:4326,18.0,198.86,234.65,112.07,108.42,99.96,99.11,9.07,12.96,0.001796,1798.09,224.78,0.044,Sand,299.53,D013,"LINESTRING(79.65875000000001 21.179000000000002,79.66375000000001 21.181,79.66875 21.183)",2026-08-14 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R44,Wainganga,Godavari Basin,Maharashtra,Bhandara,IN-44-14,21.183,79.66625,EPSG:4326,19.5,80.96,95.53,114.66,109.31,108.09,104.28,7.27,10.38,0.003433,563.52,101.72,0.041,Clay,339.06,D013,"LINESTRING(79.66125000000001 21.181000000000004,79.66625 21.183000000000003,79.67125 21.185000000000002)",2026-08-15 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-01,20.737,78.58375,EPSG:4326,0.0,67.79,79.99,162.44,162.39,157.2,156.38,4.24,6.06,0.001691,297.81,79.91,0.031,Silt,128.76,D013,"LINESTRING(78.57875 20.735,78.58375 20.737,78.58874999999999 20.738999999999997)",2026-08-02 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-02,20.739,78.58625,EPSG:4326,1.5,119.73,141.28,198.56,199.17,190.14,186.79,8.23,11.76,0.00349,890.95,143.26,0.044,Silt,209.25,D013,"LINESTRING(78.58125 20.737000000000002,78.58624999999999 20.739,78.59124999999999 20.741)",2026-08-03 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-03,20.741,78.58875,EPSG:4326,3.0,126.75,149.56,146.34,146.86,143.25,139.33,4.91,7.01,0.003132,563.06,140.77,0.025,Alluvium,4.97,D013,"LINESTRING(78.58375 20.739,78.58874999999999 20.741,78.59374999999999 20.743)",2026-08-04 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-04,20.743,78.59125,EPSG:4326,4.5,115.8,136.65,112.94,108.0,100.36,98.82,9.88,14.12,0.002053,1111.84,144.04,0.041,Gravel,243.3,D013,"LINESTRING(78.58624999999999 20.741,78.59124999999999 20.743,78.59624999999998 20.744999999999997)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-05,20.745,78.59375,EPSG:4326,6.0,106.27,125.4,145.27,140.36,135.85,133.39,8.31,11.88,0.002387,1018.14,130.03,0.032,Alluvium,1.21,D013,"LINESTRING(78.58875 20.743000000000002,78.59375 20.745,78.59875 20.747)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-06,20.747,78.59625,EPSG:4326,7.5,70.64,83.35,141.01,146.08,127.21,124.37,11.64,16.63,0.000701,1047.3,103.91,0.033,Sand,85.54,D013,"LINESTRING(78.59125 20.745,78.59625 20.747,78.60125 20.749)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-07,20.749,78.59875,EPSG:4326,9.0,50.84,59.99,113.99,114.89,103.5,102.68,7.92,11.31,0.001823,403.85,73.46,0.045,Clay,103.84,D013,"LINESTRING(78.59375 20.747,78.59875 20.749,78.60374999999999 20.750999999999998)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-08,20.751,78.60125,EPSG:4326,10.5,135.47,159.85,129.64,130.47,119.96,117.17,8.73,12.48,0.003977,1278.81,160.42,0.045,Silt,317.97,D013,"LINESTRING(78.59625 20.749000000000002,78.60125 20.751,78.60624999999999 20.753)",2026-08-09 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-09,20.753,78.60375,EPSG:4326,12.0,161.04,190.02,102.94,110.49,91.53,89.63,9.32,13.31,0.00028,1724.35,187.66,0.033,Silt,193.22,D013,"LINESTRING(78.59875 20.751,78.60374999999999 20.753,78.60874999999999 20.755)",2026-08-10 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-10,20.755,78.60625,EPSG:4326,13.5,68.8,81.19,125.49,121.27,115.18,113.59,8.33,11.9,0.001018,498.07,92.61,0.044,Alluvium,159.79,D013,"LINESTRING(78.60125 20.753,78.60624999999999 20.755,78.61124999999998 20.756999999999998)",2026-08-11 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-11,20.757,78.60875,EPSG:4326,15.0,128.28,151.37,193.29,189.47,182.8,179.87,9.39,13.42,0.000214,1286.65,155.12,0.037,Sand,316.82,D013,"LINESTRING(78.60375 20.755000000000003,78.60875 20.757,78.61375 20.759)",2026-08-12 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-12,20.759,78.61125,EPSG:4326,16.5,123.6,145.85,170.76,175.02,161.58,158.39,8.66,12.38,0.002406,1240.12,148.36,0.033,Clay,274.37,D013,"LINESTRING(78.60625 20.757,78.61125 20.759,78.61625 20.761)",2026-08-13 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-13,20.761,78.61375,EPSG:4326,18.0,94.84,111.91,121.19,123.88,107.5,104.28,11.84,16.91,0.000202,1071.71,128.65,0.026,Gravel,297.45,D013,"LINESTRING(78.60875 20.759,78.61375 20.761,78.61874999999999 20.762999999999998)",2026-08-14 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R45,Wardha,Godavari Basin,Maharashtra,Wardha,IN-45-14,20.763,78.61625,EPSG:4326,19.5,83.88,98.98,161.69,168.37,148.62,145.13,11.59,16.56,0.002566,1236.17,117.0,0.039,Alluvium,332.45,D013,"LINESTRING(78.61125 20.761000000000003,78.61625 20.763,78.62124999999999 20.765)",2026-08-15 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R46,Indravati,Godavari Basin,Odisha,Kalahandi,IN-46-01,19.537,82.48375,EPSG:4326,0.0,154.81,182.67,153.3,145.85,142.33,138.85,10.11,14.45,0.003001,1488.49,183.7,0.043,Silt,89.59,D033,"LINESTRING(82.47875 19.535,82.48375 19.537,82.48875 19.538999999999998)",2026-08-02 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R46,Indravati,Godavari Basin,Odisha,Kalahandi,IN-46-02,19.539,82.48625,EPSG:4326,1.5,72.72,85.82,149.85,148.76,142.64,138.8,7.74,11.05,0.0013,693.07,94.83,0.044,Alluvium,48.23,D033,"LINESTRING(82.48125 19.537000000000003,82.48625 19.539,82.49125 19.541)",2026-08-03 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R46,Indravati,Godavari Basin,Odisha,Kalahandi,IN-46-03,19.541,82.48875,EPSG:4326,3.0,99.2,117.05,107.1,110.2,102.72,99.71,5.17,7.39,0.003617,634.17,113.98,0.041,Silt,282.99,D033,"LINESTRING(82.48375 19.539,82.48875 19.541,82.49374999999999 19.543)",2026-08-04 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R46,Indravati,Godavari Basin,Odisha,Kalahandi,IN-46-04,19.543,82.49125,EPSG:4326,4.5,160.86,189.81,165.83,164.18,151.35,148.76,11.95,17.07,0.002422,2153.16,195.0,0.034,Clay,104.38,D033,"LINESTRING(82.48625 19.541,82.49125 19.543,82.49624999999999 19.544999999999998)",2026-08-05 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R46,Indravati,Godavari Basin,Odisha,Kalahandi,IN-46-05,19.545,82.49375,EPSG:4326,6.0,194.24,229.2,131.14,125.58,125.32,124.52,4.63,6.62,0.00242,943.75,207.47,0.035,Alluvium,300.41,D033,"LINESTRING(82.48875000000001 19.543000000000003,82.49375 19.545,82.49875 19.547)",2026-08-06 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R46,Indravati,Godavari Basin,Odisha,Kalahandi,IN-46-06,19.547,82.49625,EPSG:4326,7.5,137.8,162.6,104.83,102.46,93.0,90.03,10.36,14.8,0.002785,1489.23,167.4,0.03,Alluvium,204.79,D033,"LINESTRING(82.49125000000001 19.545,82.49625 19.547,82.50125 19.549)",2026-08-07 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
IN-R46,Indravati,Godavari Basin,Odisha,Kalahandi,IN-46-07,19.549,82.49875,EPSG:4326,9.0,104.52,123.34,221.72,228.23,213.88,212.55,6.42,9.17,0.00298,701.91,122.86,0.037,Clay,159.74,D033,"LINESTRING(82.49375 19.547,82.49875 19.549,82.50375 19.551)",2026-08-08 06:00:00,Indian river/dam anchor + synthetic prototype cross-section,SYNTHETIC_PROTOTYPE
