SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Gate-1 Discharge (cusec),Gate-2 Discharge (cusec),Gate-3 Discharge (cusec),Gate-4 Discharge (cusec),Gate-5 Discharge (cusec),Gate-6 Discharge (cusec),Gate-7 Discharge (cusec),Gate-8 Discharge (cusec),Gate-9 Discharge (cusec),Gate-10 Discharge (cusec),Gate-11 Discharge (cusec),Gate-12 Discharge (cusec),Gate-13 Discharge (cusec),Gate-14 Discharge (cusec),Gate-15 Discharge (cusec),Gate-16 Discharge (cusec),Gate-17 Discharge (cusec),Gate-18 Discharge (cusec),Gate-19 Discharge (cusec),Gate-20 Discharge (cusec),Gate-21 Discharge (cusec),Gate-22 Discharge (cusec),Gate-23 Discharge (cusec),Gate-24 Discharge (cusec),Gate-25 Discharge (cusec),Gate-26 Discharge (cusec),Gate-27 Discharge (cusec),Gate-28 Discharge (cusec),Gate-29 Discharge (cusec),Gate-30 Discharge (cusec),Gate-31 Discharge (cusec),Gate-32 Discharge (cusec),Gate-33 Discharge (cusec),Gate-34 Discharge (cusec),Gate-35 Discharge (cusec),Gate-36 Discharge (cusec),Gate-37 Discharge (cusec),Gate-38 Discharge (cusec),Gate-39 Discharge (cusec),Gate-40 Discharge (cusec),Gate-41 Discharge (cusec),Gate-42 Discharge (cusec),Gate-43 Discharge (cusec),Gate-44 Discharge (cusec),Gate-45 Discharge (cusec),Gate-46 Discharge (cusec),Gate-47 Discharge (cusec),Gate-48 Discharge (cusec),Gate-49 Discharge (cusec),Gate-50 Discharge (cusec)
3489,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 05:00,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,871.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3490,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 06:00,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,2524.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3491,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 07:00,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,3178.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3492,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 08:00,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3493,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 09:00,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,4403.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3494,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 10:00,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,4997.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3495,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 12:00,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,5570.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3496,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 13:00,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,5560.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3497,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 14:00,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,6174.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3498,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 15:00,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,6157.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3499,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 16:00,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,6151.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3500,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 17:00,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,5575.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3501,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 18:00,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,5020.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3502,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 20:00,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,5011.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3503,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 21:00,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,5006.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3504,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 22:00,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3505,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,27-09-2025 23:00,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,4411.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3506,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 00:00,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,4407.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3507,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 01:00,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3184.32,3123.23,3123.23,3123.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3508,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 02:00,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3509,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 04:00,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3510,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 05:00,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,3120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3511,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 06:00,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3512,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 07:00,3114.75,2439.54,2439.54,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,3114.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3513,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 08:00,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3514,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 09:00,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,2439.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3515,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 11:00,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,2537.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3516,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 12:00,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3517,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 13:00,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3518,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 14:00,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3519,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 15:00,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3520,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 16:00,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3521,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 17:00,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,2539.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3522,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 19:00,3577.38,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,3123.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3523,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 20:00,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,3723.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3524,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 21:00,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3525,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 22:00,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,3727.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3526,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,28-09-2025 23:00,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3527,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 00:00,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,4670.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3528,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 01:00,5239.99,4665.77,5296.85,5296.85,5296.85,5296.85,5239.99,5239.99,5239.99,5239.99,5239.99,5239.99,5239.99,5239.99,5239.99,5239.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3529,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 03:00,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3530,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 04:00,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3531,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 05:00,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,5301.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3532,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 06:00,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,5306.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3533,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 07:00,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,5316.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3534,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 08:00,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,5326.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3535,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 09:00,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,5892.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3536,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 10:00,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,5904.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3537,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 12:00,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,5926.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3538,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 13:00,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,6512.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3539,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 14:00,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,6531.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3540,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 15:00,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,6537.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3541,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 16:00,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3542,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 17:00,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3543,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 19:00,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3544,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 20:00,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,7811.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3545,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 21:00,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,7803.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
3546,Ujjani Dam_1,Maharashtra SW,27,Maharashtra,496,Solapur,-,-,-,-,-,-,-,-,-,18.07402000,75.12002000,29-09-2025 22:00,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,7795.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",""
